"STATION","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00094789","1970-06-04","  100","  100",,,,"   20","    0","    0",,"  206","  161",,"   10",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-05","  100","   90",,,,"  117","    0","    0",,"  228","  156",,"  120",,,,,,"   54",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-06","  100","  100",,,,"   25","    0","    0",,"  222","  172",,"  210",,,,,,"   58",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-07","   70","   90",,,,"   74","    0","    0",,"  206","  156",,"  190",,,,,,"   58",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-08","    0","    0",,,,"    0","    0","    0",,"  283","  161",,"  190",,,,,,"   89",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-09","   50","   70",,,,"    0","    0","    0",,"  250","  172",,"  190",,,,,,"   94",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-06-10","   80","   90",,,,"    0","    0","    0",,"  267","  178",,"  180",,,,,,"   54",,,,,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00094789","1970-06-11","   70","   70",,,,"    0","    0","    0",,"  267","  189",,"  180",,,,,,"   80",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-12","   80","   90",,,,"    0","    0","    0",,"  328","  228",,"  350",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-13","   30","   40",,,,"    0","    0","    0",,"  256","  156",,"  360",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-06-14","   10","   10",,,,"    0","    0","    0",,"  217","  122",,"  190",,,,,,"   94",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-06-15","   90","   90",,,,"    0","    0","    0",,"  222","  156",,"  180",,,,,,"   80",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-06-16","  100","  100",,,,"    3","    0","    0",,"  206","  178",,"  160",,,,,,"   63",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-17","   90","   80",,,,"    5","    0","    0",,"  267","  194",,"  150",,,,,,"   58",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-18","   90","   80",,,,"  272","    0","    0",,"  267","  189",,"  280",,,,,,"  103",,,,,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-19","   40","   30",,,,"    0","    0","    0",,"  311","  189",,"  240",,,,,,"   89",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-20","   40","   30",,,,"    0","    0","    0",,"  250","  161",,"  310",,,,,,"   80",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-06-21","   80","   90",,,,"  150","    0","    0",,"  211","  139",,"   20",,,,,,"   67",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-22","   80","  100",,,,"    0","    0","    0",,"  239","  167",,"  320",,,,,,"   58",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-23","   20","   10",,,,"    0","    0","    0",,"  283","  161",,"  190",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-24","   10","    0",,,,"    0","    0","    0",,"  278","  178",,"  180",,,,,,"  103",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-25","   70","   60",,,,"    0","    0","    0",,"  294","  189",,"  340",,,,,,"   67",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-26","  100","  100",,,,"   89","    0","    0",,"  228","  178",,"   70",,,,,,"   67",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-27","   90","  100",,,,"    0","    0","    0",,"  250","  172",,"  360",,,,,,"   89",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-06-28","    0","    0",,,,"    0","    0","    0",,"  272","  144",,"  300",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-06-29","   60","   60",,,,"    0","    0","    0",,"  267","  150",,"  190",,,,,,"   89",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-06-30","   70","   80",,,,"    0","    0","    0",,"  311","  200",,"  340",,,,,,"   94",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-01","   70","   70",,,,"    0","    0","    0",,"  311","  211",,"  360",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-02","  100","  100",,,,"    0","    0","    0",,"  217","  194",,"  170",,,,,,"   67",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-03","  100","  100",,,,"    0","    0","    0",,"  250","  194",,"  170",,,,,,"   63",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-04","   90","   90",,,,"    0","    0","    0",,"  272","  206",,"  180",,,,,,"   80",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-05","   70","   90",,,,"    0","    0","    0",,"  272","  217",,"  250",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-06","   40","   70",,,,"    0","    0","    0",,"  278","  189",,"  190",,,,,,"   67",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-07","   10","   20",,,,"    0","    0","    0",,"  306","  194",,"  180",,,,,,"   94",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-08","   50","   60",,,,"    0","    0","    0",,"  283","  189",,"  180",,,,,,"   94",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-09","   80","   80",,,,"    0","    0","    0",,"  272","  194",,"  140",,,,,,"   80",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-10","   90","  100",,,,"   71","    0","    0",,"  267","  211",,"  170",,,,,,"   89",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-11","   60","   60",,,,"    3","    0","    0",,"  300","  217",,"  230",,,,,,"   80",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-12","   50","   60",,,,"    0","    0","    0",,"  322","  217",,"  320",,,,,,"   80",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-13","   60","   50",,,,"    0","    0","    0",,"  294","  206",,"  350",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-14","   90","  100",,,,"    0","    0","    0",,"  267","  200",,"  140",,,,,,"   72",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-07-15","  100","  100",,,,"    0","    0","    0",,"  256","  217",,"  180",,,,,,"   94",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-16","   70","   80",,,,"    8","    0","    0",,"  322","  217",,"  280",,,,,,"  103",,,,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-17","    0","    0",,,,"    0","    0","    0",,"  317","  200",,"  330",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-18","   30","   40",,,,"    0","    0","    0",,"  339","  211",,"  230",,,,,,"   80",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-19","   60","   70",,,,"    0","    0","    0",,"  300","  217",,"  130",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-20","   50","   40",,,,"    0","    0","    0",,"  289","  217",,"  150",,,,,,"  103",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-21","   60","   60",,,,"    0","    0","    0",,"  283","  183",,"  280",,,,,,"  103",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-07-22","   90","   90",,,,"    0","    0","    0",,"  267","  200",,"  180",,,,,,"   67",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-23","   90","  100",,,,"    0","    0","    0",,"  289","  206",,"  170",,,,,,"   58",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-24","   70","   60",,,,"    0","    0","    0",,"  306","  211",,"  180",,,,,,"   63",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-25","   80","   70",,,,"   15","    0","    0",,"  294","  222",,"  200",,,,,,"   76",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-26","   70","   80",,,,"    0","    0","    0",,"  278","  222",,"  190",,,,,,"   58",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-27","   40","   50",,,,"    0","    0","    0",,"  311","  217",,"  190",,,,,,"   80",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-28","   60","   60",,,,"    0","    0","    0",,"  306","  217",,"  180",,,,,,"   89",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-29","  100","   90",,,,"    0","    0","    0",,"  322","  233",,"  180",,,,,,"   67",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-07-30","   70","   70",,,,"    0","    0","    0",,"  306","  228",,"  180",,,,,,"   80",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-07-31","   80","   90",,,,"   41","    0","    0",,"  311","  233",,"  150",,,,,,"   89",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-08-01","   90","   90",,,,"   18","    0","    0",,"  311","  239",,"  190",,,,,,"   72",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-08-02","   30","   40",,,,"    0","    0","    0",,"  339","  239",,"  320",,,,,,"   80",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-03","   50","   40",,,,"   18","    0","    0",,"  317","  233",,"  190",,,,,,"   94",,,,,,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-08-04","   30","   20",,,,"    5","    0","    0",,"  294","  200",,"  320",,,,,,"   89",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-08-05","   80","   80",,,,"    0","    0","    0",,"  267","  183",,"  140",,,,,,"   63",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-08-06","   30","   30",,,,"    0","    0","    0",,"  294","  172",,"  180",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-08-07","   50","   60",,,,"    0","    0","    0",,"  300","  211",,"  190",,,,,,"   58",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-08","   50","   60",,,,"    0","    0","    0",,"  311","  211",,"  170",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-09","   50","   40",,,,"    0","    0","    0",,"  311","  200",,"  190",,,,,,"   58",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-10","   80","   70",,,,"    0","    0","    0",,"  300","  200",,"  140",,,,,,"   76",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-11","   50","   70",,,,"    0","    0","    0",,"  283","  200",,"   40",,,,,,"   94",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-08-12","   30","   40",,,,"    0","    0","    0",,"  333","  217",,"  300",,,,,,"   67",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-13","   20","   30",,,,"    0","    0","    0",,"  328","  222",,"  180",,,,,,"   67",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-14","   40","   50",,,,"    0","    0","    0",,"  333","  222",,"  190",,,,,,"   63",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-15","   50","   70",,,,"    0","    0","    0",,"  300","  228",,"  180",,,,,,"   76",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-16","   20","   20",,,,"    0","    0","    0",,"  333","  233",,"  190",,,,,,"   98",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-17","   40","   70",,,,"  150","    0","    0",,"  294","  228",,"  270",,,,,,"  130",,,,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-08-18","   20","   10",,,,"    0","    0","    0",,"  306","  206",,"  340",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-08-19","   80","   90",,,,"    0","    0","    0",,"  289","  172",,"  190",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-08-20","  100","  100",,,,"   28","    0","    0",,"  272","  217",,"  180",,,,,,"   94",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-08-21","   30","   30",,,,"    8","    0","    0",,"  300","  222",,"  330",,,,,,"   94",,,,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-08-22","   50","   40",,,,"    0","    0","    0",,"  267","  178",,"  180",,,,,,"   67",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-08-23","   90","  100",,,,"  386","    0","    0",,"  256","  217",,"  190",,,,,,"   94",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-08-24","   10","   10",,,,"    0","    0","    0",,"  267","  178",,"  320",,,,,,"   63",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-25","   10","   10",,,,"    0","    0","    0",,"  272","  167",,"  190",,,,,,"   76",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-26","   20","   10",,,,"    0","    0","    0",,"  272","  194",,"  190",,,,,,"   89",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-27","   40","   40",,,,"    0","    0","    0",,"  328","  206",,"  240",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-08-28","   40","   50",,,,"    0","    0","    0",,"  294","  200",,"  240",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-29","   70","   60",,,,"    0","    0","    0",,"  306","  239",,"  300",,,,,,"   76",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-08-30","   90","   90",,,,"    0","    0","    0",,"  256","  200",,"  200",,,,,,"   72",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-08-31","   40","   30",,,,"   41","    0","    0",,"  267","  183",,"  330",,,,,,"  130",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-01","   20","   30",,,,"    0","    0","    0",,"  233","  144",,"  310",,,,,,"  103",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-02","   30","   30",,,,"    0","    0","    0",,"  250","  156",,"  320",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-03","   90","   90",,,,"    5","    0","    0",,"  244","  172",,"  190",,,,,,"   76",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-04","   70","   70",,,,"    0","    0","    0",,"  328","  222",,"  240",,,,,,"  130",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-05","   40","   50",,,,"    0","    0","    0",,"  317","  211",,"  340",,,,,,"  116",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-06","   20","   30",,,,"    0","    0","    0",,"  261","  183",,"  300",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-07","   50","   50",,,,"    0","    0","    0",,"  250","  156",,"  350",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-08","   90","   80",,,,"    0","    0","    0",,"  211","  156",,"  190",,,,,,"   63",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-09","  100","  100",,,,"   41","    0","    0",,"  217","  189",,"  190",,,,,,"   80",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-10","   80","   60",,,,"  198","    0","    0",,"  261","  206",,"  280",,,,,,"  103",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-11","   70","   80",,,,"    0","    0","    0",,"  239","  172",,"  340",,,,,,"   89",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-12","   10","   10",,,,"    0","    0","    0",,"  244","  133",,"  160",,,,,,"   63",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-13","   30","   30",,,,"    0","    0","    0",,"  239","  122",,"  220",,,,,,"   63",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-14","   80","   90",,,,"    0","    0","    0",,"  267","  150",,"  100",,,,,,"   63",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-15","   90","   80",,,,"    0","    0","    0",,"  267","  144",,"   30",,,,,,"   63",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-16","   50","   40",,,,"    0","    0","    0",,"  311","  161",,"  360",,,,,,"  103",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-17","   10","    0",,,,"    0","    0","    0",,"  222","  139",,"  170",,,,,,"   63",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-18","  100","  100",,,,"   48","    0","    0",,"  239","  194",,"  200",,,,,,"   63",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-09-19","   20","   20",,,,"    0","    0","    0",,"  244","  161",,"  350",,,,,,"   76",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-20","   30","   20",,,,"    0","    0","    0",,"  233","  133",,"  190",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-21","   30","   40",,,,"    0","    0","    0",,"  256","  178",,"  190",,,,,,"   72",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-22","   10","   10",,,,"    0","    0","    0",,"  300","  206",,"  180",,,,,,"   67",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-23","   10","   10",,,,"    0","    0","    0",,"  322","  222",,"  200",,,,,,"   63",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-24","   10","   20",,,,"    0","    0","    0",,"  311","  217",,"  140",,,,,,"   67",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-25","   50","   50",,,,"    0","    0","    0",,"  278","  217",,"  180",,,,,,"   63",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-26","   30","   30",,,,"    0","    0","    0",,"  306","  228",,"  190",,,,,,"   80",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-09-27","   80","   80",,,,"  117","    0","    0",,"  278","  139",,"  300",,,,,,"  179",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-09-28","   80","   80",,,,"    0","    0","    0",,"  178","  122",,"  280",,,,,,"   89",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-29","   40","   40",,,,"    0","    0","    0",,"  161","  100",,"  320",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-09-30","   80","   80",,,,"    0","    0","    0",,"  172","   83",,"  240",,,,,,"   76",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-10-01","   50","   40",,,,"    0","    0","    0",,"  194","   94",,"   10",,,,,,"   54",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-02","   60","   80",,,,"    0","    0","    0",,"  211","   94",,"  190",,,,,,"   80",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-03","   70","   50",,,,"   25","    0","    0",,"  233","  156",,"  270",,,,,,"  134",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-10-04","   40","   40",,,,"    0","    0","    0",,"  183","  122",,"  280",,,,,,"  103",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-05","   20","   30",,,,"    0","    0","    0",,"  189","  100",,"  320",,,,,,"   63",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-06","   30","   30",,,,"    0","    0","    0",,"  206","   83",,"  180",,,,,,"   76",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-07","   10","   20",,,,"    0","    0","    0",,"  222","  139",,"  190",,,,,,"   58",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-08","   50","   70",,,,"    0","    0","    0",,"  233","  150",,"  180",,,,,,"   54",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-09","   70","   90",,,,"    0","    0","    0",,"  228","  133",,"  140",,,,,,"   45",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-10","   60","   20",,,,"    0","    0","    0",,"  239","  133",,"  100",,,,,,"   54",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-11","   80","   90",,,,"    0","    0","    0",,"  217","  156",,"  100",,,,,,"   45",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-12","   80","   60",,,,"    0","    0","    0",,"  211","  156",,"  180",,,,,,"   58",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-13","   90","  100",,,,"    0","    0","    0",,"  200","  167",,"  180",,,,,,"   54",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-14","   90","   90",,,,"    0","    0","    0",,"  239","  183",,"  180",,,,,,"   76",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-10-15","   90","  100",,,,"  315","    0","    0",,"  233","  172",,"  330",,,,,,"   80",,,,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-10-16","   60","   80",,,,"    0","    0","    0",,"  172","   67",,"  360",,,,,,"  107",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-10-17","   30","   50",,,,"    0","    0","    0",,"   89","   33",,"  340",,,,,,"  112",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-18","   20","   10",,,,"    0","    0","    0",,"  189","   50",,"  280",,,,,,"  107",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-19","    0","    0",,,,"    0","    0","    0",,"  178","   50",,"  260",,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-20","   60","   60",,,,"    0","    0","    0",,"  167","   33",,"  130",,,,,,"   80",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-21","  100","  100",,,,"   33","    0","    0",,"  189","  111",,"   90",,,,,,"   98",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-10-22","  100","  100",,,,"  112","    0","    0",,"  194","  156",,"   90",,,,,,"   98",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-10-23","   80","   90",,,,"    0","    0","    0",,"  222","  167",,"   30",,,,,,"   76",,,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-10-24","   60","   60",,,,"    0","    0","    0",,"  222","  144",,"  350",,,,,,"   67",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-25","  100","  100",,,,"    5","    0","    0",,"  167","  122",,"   80",,,,,,"   76",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-10-26","   90","  100",,,,"    0","    0","    0",,"  144","  100",,"   70",,,,,,"   89",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-10-27","   80","  100",,,,"    0","    0","    0",,"  106","   28",,"   40",,,,,,"   94",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-10-28","   40","   40",,,,"    0","    0","    0",,"  122","   17",,"   30",,,,,,"   63",,,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-29","   50","   70",,,,"    0","    0","    0",,"  156","   11",,"  120",,,,,,"   63",,,,,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1970-10-30","   80","   90",,,,"    0","    0","    0",,"  139","   39",,"  120",,,,,,"   76",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-10-31","   80","   90",,,,"    0","    0","    0",,"  139","   44",,"   90",,,,,,"   58",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-11-01","   80","   70",,,,"    0","    0","    0",,"  172","   83",,"  130",,,,,,"   67",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-11-02","   90","  100",,,,"    0","    0","    0",,"  167","   94",,"   10",,,,,,"  103",,,,,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-11-03","   50","   50",,,,"   41","    0","    0",,"  178","   89",,"   60",,,,,,"   54",,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1970-11-04","   90","  100",,,,"  104","    0","    0",,"  150","   89",,"   40",,,,,,"  112",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1970-11-05","   80","   90",,,,"    0","    0","    0",,"  122","   61",,"  310",,,,,,"  112",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-11-06","   10","    0",,,,"    0","    0","    0",,"  128","   50",,"  270",,,,,,"  103",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","1970-11-07","   30","   50",,,,"    0","    0","    0",,"  161","   72",,"  230",,,,,,"   72",,,,,"    1",,,,,,,"    1",,,,,,,,,,,,
